rRNA_name,position,total_coverage
28S-rRNA,3967,72203
28S-rRNA,3968,72506
28S-rRNA,3969,72436
28S-rRNA,3970,72363
28S-rRNA,3971,83785
28S-rRNA,3972,91558
28S-rRNA,3973,92150
28S-rRNA,3974,98805
28S-rRNA,3975,105170
28S-rRNA,3976,113470
28S-rRNA,3977,114726
28S-rRNA,3978,116033
28S-rRNA,3979,116007
28S-rRNA,3980,114765
28S-rRNA,3981,114136
28S-rRNA,3982,113906
28S-rRNA,3983,122544
28S-rRNA,3984,119849
28S-rRNA,3985,117138
28S-rRNA,3986,117484
28S-rRNA,3987,115152
28S-rRNA,3988,100057
28S-rRNA,3989,84036
28S-rRNA,3990,76850
28S-rRNA,3991,74007
28S-rRNA,3992,74586
28S-rRNA,3993,79174
28S-rRNA,3994,89353
28S-rRNA,3995,92888
28S-rRNA,3996,95368
28S-rRNA,3997,101949
28S-rRNA,3998,102933
28S-rRNA,3999,91509
28S-rRNA,4000,94397
28S-rRNA,4001,95042
28S-rRNA,4002,92910
28S-rRNA,4003,96126
28S-rRNA,4004,97133
28S-rRNA,4005,97080
28S-rRNA,4006,95238
28S-rRNA,4007,94784
28S-rRNA,4008,96621
28S-rRNA,4009,96989
28S-rRNA,4010,97655
28S-rRNA,4011,99403
28S-rRNA,4012,100358
28S-rRNA,4013,99297
28S-rRNA,4014,98174
28S-rRNA,4015,97419
28S-rRNA,4016,95185
28S-rRNA,4017,93595
28S-rRNA,4018,91234
28S-rRNA,4019,90290
28S-rRNA,4020,89606
28S-rRNA,4021,85478
28S-rRNA,4022,75171
28S-rRNA,4023,72272
28S-rRNA,4024,93342
28S-rRNA,4025,85674
28S-rRNA,4026,74812
28S-rRNA,4027,78783
28S-rRNA,4028,76292
28S-rRNA,4029,71309
28S-rRNA,4030,70680
28S-rRNA,4031,69014
28S-rRNA,4032,68327
28S-rRNA,4033,69507
28S-rRNA,4034,71124
28S-rRNA,4035,71167
28S-rRNA,4036,70823
28S-rRNA,4037,70198
28S-rRNA,4038,69520
28S-rRNA,4039,69236
28S-rRNA,4040,68780
28S-rRNA,4041,70563
28S-rRNA,4042,72341
28S-rRNA,4043,74637
28S-rRNA,4044,75602
28S-rRNA,4045,78014
28S-rRNA,4046,79858
28S-rRNA,4047,80534
28S-rRNA,4048,83110
28S-rRNA,4049,86485
28S-rRNA,4050,86925
28S-rRNA,4051,85123
28S-rRNA,4052,86855
28S-rRNA,4053,87108
28S-rRNA,4054,85224
28S-rRNA,4055,85231
28S-rRNA,4056,86271
28S-rRNA,4057,87124
28S-rRNA,4058,87774
28S-rRNA,4059,88722
28S-rRNA,4060,90340
28S-rRNA,4061,90380
28S-rRNA,4062,91391
28S-rRNA,4063,91807
28S-rRNA,4064,69756
28S-rRNA,4065,68214
28S-rRNA,4066,67680
28S-rRNA,4067,60835
28S-rRNA,4068,59746
28S-rRNA,4069,58655
28S-rRNA,4070,57054
28S-rRNA,4071,55763
28S-rRNA,4072,54120
28S-rRNA,4073,52415
28S-rRNA,4074,51096
28S-rRNA,4075,49427
28S-rRNA,4076,47876
28S-rRNA,4077,45564
28S-rRNA,4078,43572
28S-rRNA,4079,41291
28S-rRNA,4080,37379
28S-rRNA,4081,35948
28S-rRNA,4082,34773
28S-rRNA,4083,33059
28S-rRNA,4084,32440
28S-rRNA,4085,31903
28S-rRNA,4086,31482
28S-rRNA,4087,30977
28S-rRNA,4088,30462
28S-rRNA,4089,30294
28S-rRNA,4090,30763
28S-rRNA,4091,30191
28S-rRNA,4092,31173
28S-rRNA,4093,32737
28S-rRNA,4094,33358
28S-rRNA,4095,34296
28S-rRNA,4096,35072
28S-rRNA,4097,37406
28S-rRNA,4098,38561
28S-rRNA,4099,39283
28S-rRNA,4100,43967
28S-rRNA,4101,45349
28S-rRNA,4102,46168
28S-rRNA,4103,49565
28S-rRNA,4104,51406
28S-rRNA,4105,51803
28S-rRNA,4106,52582
28S-rRNA,4107,53524
28S-rRNA,4108,53699
28S-rRNA,4109,52296
28S-rRNA,4110,52211
28S-rRNA,4111,53447
28S-rRNA,4112,52073
28S-rRNA,4113,52695
28S-rRNA,4114,53369
28S-rRNA,4115,51391
28S-rRNA,4116,50964
28S-rRNA,4117,51189
28S-rRNA,4118,50964
28S-rRNA,4119,50508
28S-rRNA,4120,47585
28S-rRNA,4121,43617
28S-rRNA,4122,42653
28S-rRNA,4123,39887
28S-rRNA,4124,37103
28S-rRNA,4125,42910
28S-rRNA,4126,43461
28S-rRNA,4127,45366
28S-rRNA,4128,47735
28S-rRNA,4129,48149
28S-rRNA,4130,48331
28S-rRNA,4131,48127
28S-rRNA,4132,47345
28S-rRNA,4133,46935
28S-rRNA,4134,47274
28S-rRNA,4135,46585
28S-rRNA,4136,47389
28S-rRNA,4137,48297
28S-rRNA,4138,48325
28S-rRNA,4139,48806
28S-rRNA,4140,47861
28S-rRNA,4141,47500
28S-rRNA,4142,45577
28S-rRNA,4143,36992
28S-rRNA,4144,36559
28S-rRNA,4145,36197
28S-rRNA,4146,33651
28S-rRNA,4147,34201
28S-rRNA,4148,34390
28S-rRNA,4149,33746
28S-rRNA,4150,33095
28S-rRNA,4151,32304
28S-rRNA,4152,31634
28S-rRNA,4153,30911
28S-rRNA,4154,29565
28S-rRNA,4155,29770
28S-rRNA,4156,31320
28S-rRNA,4157,31689
28S-rRNA,4158,31774
28S-rRNA,4159,32854
28S-rRNA,4160,33205
28S-rRNA,4161,33180
28S-rRNA,4162,33337
28S-rRNA,4163,34259
28S-rRNA,4164,34722
28S-rRNA,4165,37875
28S-rRNA,4166,38321
28S-rRNA,4167,38050
28S-rRNA,4168,38219
28S-rRNA,4169,37626
28S-rRNA,4170,37032
28S-rRNA,4171,36175
28S-rRNA,4172,34986
28S-rRNA,4173,34183
28S-rRNA,4174,34538
28S-rRNA,4175,35034
28S-rRNA,4176,41356
28S-rRNA,4177,42534
28S-rRNA,4178,43520
28S-rRNA,4179,51389
28S-rRNA,4180,51371
28S-rRNA,4181,51000
28S-rRNA,4182,50374
28S-rRNA,4183,50057
28S-rRNA,4184,49937
28S-rRNA,4185,49693
28S-rRNA,4186,48722
28S-rRNA,4187,48652
28S-rRNA,4188,48675
28S-rRNA,4189,45610
28S-rRNA,4190,45267
28S-rRNA,4191,57277
28S-rRNA,4192,56991
28S-rRNA,4193,57918
28S-rRNA,4194,57829
28S-rRNA,4195,53410
28S-rRNA,4196,51583
28S-rRNA,4197,49500
28S-rRNA,4198,43677
28S-rRNA,4199,43315
28S-rRNA,4200,54453
28S-rRNA,4201,56872
28S-rRNA,4202,59876
28S-rRNA,4203,64396
28S-rRNA,4204,66864
28S-rRNA,4205,68590
28S-rRNA,4206,73795
28S-rRNA,4207,75233
28S-rRNA,4208,78334
28S-rRNA,4209,82359
28S-rRNA,4210,86484
28S-rRNA,4211,90531
28S-rRNA,4212,93416
28S-rRNA,4213,95169
28S-rRNA,4214,98611
28S-rRNA,4215,101292
28S-rRNA,4216,101967
28S-rRNA,4217,103628
28S-rRNA,4218,105841
28S-rRNA,4219,106517
28S-rRNA,4220,107057
28S-rRNA,4221,107816
28S-rRNA,4222,107934
28S-rRNA,4223,108287
28S-rRNA,4224,108881
28S-rRNA,4225,109776
28S-rRNA,4226,110677
28S-rRNA,4227,110912
28S-rRNA,4228,111274
28S-rRNA,4229,111121
28S-rRNA,4230,110258
28S-rRNA,4231,110885
28S-rRNA,4232,110599
28S-rRNA,4233,108783
28S-rRNA,4234,108207
28S-rRNA,4235,108031
28S-rRNA,4236,107349
28S-rRNA,4237,106188
28S-rRNA,4238,95218
28S-rRNA,4239,93346
28S-rRNA,4240,91465
28S-rRNA,4241,85870
28S-rRNA,4242,83510
28S-rRNA,4243,81762
28S-rRNA,4244,77980
28S-rRNA,4245,76637
28S-rRNA,4246,73708
28S-rRNA,4247,70968
28S-rRNA,4248,71162
28S-rRNA,4249,67661
28S-rRNA,4250,123682
28S-rRNA,4251,134806
28S-rRNA,4252,150233
28S-rRNA,4253,149448
28S-rRNA,4254,152372
28S-rRNA,4255,152940
28S-rRNA,4256,164056
28S-rRNA,4257,168345
28S-rRNA,4258,170609
28S-rRNA,4259,172060
28S-rRNA,4260,173992
28S-rRNA,4261,173971
28S-rRNA,4262,172277
28S-rRNA,4263,165440
28S-rRNA,4264,166401
28S-rRNA,4265,168663
28S-rRNA,4266,166461
28S-rRNA,4267,161554
28S-rRNA,4268,158689
28S-rRNA,4269,152220
28S-rRNA,4270,152600
28S-rRNA,4271,152332
28S-rRNA,4272,150639
28S-rRNA,4273,145649
28S-rRNA,4274,144439
28S-rRNA,4275,139506
28S-rRNA,4276,134751
28S-rRNA,4277,126357
28S-rRNA,4278,125825
28S-rRNA,4279,125266
28S-rRNA,4280,124030
28S-rRNA,4281,124005
28S-rRNA,4282,124694
28S-rRNA,4283,124009
28S-rRNA,4284,122626
28S-rRNA,4285,119368
28S-rRNA,4286,118763
28S-rRNA,4287,118762
28S-rRNA,4288,114067
28S-rRNA,4289,111483
28S-rRNA,4290,109122
28S-rRNA,4291,106883
28S-rRNA,4292,105119
28S-rRNA,4293,102294
28S-rRNA,4294,101435
28S-rRNA,4295,99886
28S-rRNA,4296,100569
28S-rRNA,4297,100249
28S-rRNA,4298,99375
28S-rRNA,4299,96858
28S-rRNA,4300,94018
28S-rRNA,4301,93847
28S-rRNA,4302,93584
28S-rRNA,4303,94687
28S-rRNA,4304,94325
28S-rRNA,4305,92513
28S-rRNA,4306,89313
28S-rRNA,4307,88675
28S-rRNA,4308,80717
28S-rRNA,4309,81134
28S-rRNA,4310,81009
28S-rRNA,4311,84812
28S-rRNA,4312,87649
28S-rRNA,4313,90146
28S-rRNA,4314,93840
28S-rRNA,4315,95517
28S-rRNA,4316,96790
28S-rRNA,4317,100268
28S-rRNA,4318,100528
28S-rRNA,4319,105444
28S-rRNA,4320,104381
28S-rRNA,4321,108823
28S-rRNA,4322,115713
28S-rRNA,4323,116269
28S-rRNA,4324,116099
28S-rRNA,4325,114909
28S-rRNA,4326,116270
28S-rRNA,4327,118288
28S-rRNA,4328,118849
28S-rRNA,4329,117335
28S-rRNA,4330,115764
28S-rRNA,4331,129050
28S-rRNA,4332,128206
28S-rRNA,4333,126468
28S-rRNA,4334,116669
28S-rRNA,4335,113820
28S-rRNA,4336,119340
28S-rRNA,4337,119261
28S-rRNA,4338,119297
28S-rRNA,4339,117887
28S-rRNA,4340,121921
28S-rRNA,4341,122958
28S-rRNA,4342,130130
28S-rRNA,4343,131534
28S-rRNA,4344,134572
28S-rRNA,4345,139375
28S-rRNA,4346,139566
28S-rRNA,4347,141570
28S-rRNA,4348,142843
28S-rRNA,4349,144128
28S-rRNA,4350,144865
28S-rRNA,4351,142562
28S-rRNA,4352,140734
28S-rRNA,4353,125235
28S-rRNA,4354,125553
28S-rRNA,4355,124530
28S-rRNA,4356,123025
28S-rRNA,4357,120077
28S-rRNA,4358,113843
28S-rRNA,4359,110078
28S-rRNA,4360,109218
28S-rRNA,4361,104482
28S-rRNA,4362,97284
28S-rRNA,4363,90283
28S-rRNA,4364,84823
28S-rRNA,4365,80708
28S-rRNA,4366,73651
28S-rRNA,4367,68767
28S-rRNA,4368,64689
28S-rRNA,4369,59092
28S-rRNA,4370,56654
28S-rRNA,4371,52900
28S-rRNA,4372,50545
28S-rRNA,4373,50190
28S-rRNA,4374,48090
28S-rRNA,4375,47284
28S-rRNA,4376,46492
28S-rRNA,4377,46200
28S-rRNA,4378,45520
28S-rRNA,4379,48197
28S-rRNA,4380,48894
28S-rRNA,4381,47699
28S-rRNA,4382,47722
28S-rRNA,4383,51047
28S-rRNA,4384,53988
28S-rRNA,4385,56982
28S-rRNA,4386,58862
28S-rRNA,4387,59220
28S-rRNA,4388,64080
28S-rRNA,4389,64733
28S-rRNA,4390,68140
28S-rRNA,4391,70902
28S-rRNA,4392,71237
28S-rRNA,4393,72591
28S-rRNA,4394,73196
28S-rRNA,4395,74484
28S-rRNA,4396,75721
28S-rRNA,4397,77033
28S-rRNA,4398,79758
28S-rRNA,4399,80766
28S-rRNA,4400,83106
28S-rRNA,4401,84295
28S-rRNA,4402,85631
28S-rRNA,4403,86227
28S-rRNA,4404,83215
28S-rRNA,4405,78276
28S-rRNA,4406,78296
28S-rRNA,4407,79188
28S-rRNA,4408,81286
28S-rRNA,4409,82621
28S-rRNA,4410,78304
28S-rRNA,4411,77776
28S-rRNA,4412,80612
28S-rRNA,4413,80690
28S-rRNA,4414,84033
28S-rRNA,4415,84204
28S-rRNA,4416,87834
28S-rRNA,4417,89585
28S-rRNA,4418,89117
28S-rRNA,4419,89629
28S-rRNA,4420,87018
28S-rRNA,4421,86282
28S-rRNA,4422,86836
28S-rRNA,4423,86599
28S-rRNA,4424,86133
28S-rRNA,4425,82423
28S-rRNA,4426,80898
28S-rRNA,4427,79882
28S-rRNA,4428,79062
28S-rRNA,4429,78265
28S-rRNA,4430,75978
28S-rRNA,4431,74146
28S-rRNA,4432,71851
28S-rRNA,4433,71926
28S-rRNA,4434,70294
28S-rRNA,4435,69253
28S-rRNA,4436,67699
28S-rRNA,4437,67358
28S-rRNA,4438,72730
28S-rRNA,4439,72400
28S-rRNA,4440,71801
28S-rRNA,4441,70869
28S-rRNA,4442,71059
28S-rRNA,4443,74515
28S-rRNA,4444,74782
28S-rRNA,4445,74677
28S-rRNA,4446,73792
28S-rRNA,4447,72704
28S-rRNA,4448,67635
28S-rRNA,4449,67177
28S-rRNA,4450,66383
28S-rRNA,4451,65637
28S-rRNA,4452,64824
28S-rRNA,4453,62974
28S-rRNA,4454,60772
28S-rRNA,4455,59220
28S-rRNA,4456,61200
28S-rRNA,4457,59862
28S-rRNA,4458,62467
28S-rRNA,4459,63317
28S-rRNA,4460,64258
28S-rRNA,4461,68468
28S-rRNA,4462,69587
28S-rRNA,4463,73611
28S-rRNA,4464,72389
28S-rRNA,4465,70201
28S-rRNA,4466,70112
28S-rRNA,4467,70026
28S-rRNA,4468,75350
28S-rRNA,4469,74093
28S-rRNA,4470,79133
28S-rRNA,4471,114440
28S-rRNA,4472,115433
28S-rRNA,4473,118977
28S-rRNA,4474,119393
28S-rRNA,4475,122523
28S-rRNA,4476,142544
28S-rRNA,4477,145172
28S-rRNA,4478,147387
28S-rRNA,4479,149622
28S-rRNA,4480,150788
28S-rRNA,4481,150875
28S-rRNA,4482,151695
28S-rRNA,4483,152132
28S-rRNA,4484,154068
28S-rRNA,4485,154712
28S-rRNA,4486,152522
28S-rRNA,4487,151843
28S-rRNA,4488,151879
28S-rRNA,4489,151436
28S-rRNA,4490,149934
28S-rRNA,4491,147394
28S-rRNA,4492,146739
28S-rRNA,4493,146398
28S-rRNA,4494,144935
28S-rRNA,4495,143188
28S-rRNA,4496,141899
28S-rRNA,4497,141264
28S-rRNA,4498,140590
28S-rRNA,4499,138632
28S-rRNA,4500,131765
28S-rRNA,4501,121841
28S-rRNA,4502,97879
28S-rRNA,4503,96923
28S-rRNA,4504,95446
28S-rRNA,4505,91319
28S-rRNA,4506,85581
28S-rRNA,4507,74015
28S-rRNA,4508,71131
28S-rRNA,4509,64924
28S-rRNA,4510,62337
28S-rRNA,4511,61688
28S-rRNA,4512,58941
28S-rRNA,4513,54270
28S-rRNA,4514,48459
28S-rRNA,4515,43367
28S-rRNA,4516,35814
28S-rRNA,4517,34218
28S-rRNA,4518,30747
28S-rRNA,4519,40595
28S-rRNA,4520,52348
28S-rRNA,4521,85127
28S-rRNA,4522,94782
28S-rRNA,4523,107814
28S-rRNA,4524,118786
28S-rRNA,4525,136675
28S-rRNA,4526,170466
28S-rRNA,4527,179848
28S-rRNA,4528,193651
28S-rRNA,4529,196578
28S-rRNA,4530,201725
28S-rRNA,4531,200765
28S-rRNA,4532,200592
28S-rRNA,4533,199193
28S-rRNA,4534,198372
28S-rRNA,4535,197870
28S-rRNA,4536,196951
28S-rRNA,4537,196235
28S-rRNA,4538,193000
28S-rRNA,4539,189580
28S-rRNA,4540,184891
28S-rRNA,4541,177703
28S-rRNA,4542,160892
28S-rRNA,4543,153397
28S-rRNA,4544,132694
28S-rRNA,4545,117630
28S-rRNA,4546,94178
28S-rRNA,4547,71988
28S-rRNA,4548,66383
28S-rRNA,4549,50038
28S-rRNA,4550,40975
28S-rRNA,4551,20134
28S-rRNA,4552,16169
28S-rRNA,4553,17005
28S-rRNA,4554,39564
28S-rRNA,4555,46017
28S-rRNA,4556,42175
28S-rRNA,4557,41769
28S-rRNA,4558,45331
28S-rRNA,4559,66471
28S-rRNA,4560,76521
28S-rRNA,4561,82411
28S-rRNA,4562,83275
28S-rRNA,4563,86199
28S-rRNA,4564,86260
28S-rRNA,4565,88361
28S-rRNA,4566,88749
28S-rRNA,4567,89176
28S-rRNA,4568,89065
28S-rRNA,4569,82962
28S-rRNA,4570,81299
28S-rRNA,4571,80693
28S-rRNA,4572,80144
28S-rRNA,4573,77438
28S-rRNA,4574,70935
28S-rRNA,4575,68266
28S-rRNA,4576,66889
28S-rRNA,4577,66017
28S-rRNA,4578,63664
28S-rRNA,4579,62605
28S-rRNA,4580,59451
28S-rRNA,4581,45020
28S-rRNA,4582,38790
28S-rRNA,4583,36616
28S-rRNA,4584,34975
28S-rRNA,4585,34884
28S-rRNA,4586,27885
28S-rRNA,4587,26933
28S-rRNA,4588,25883
28S-rRNA,4589,26722
28S-rRNA,4590,35983
28S-rRNA,4591,56614
28S-rRNA,4592,65821
28S-rRNA,4593,93941
28S-rRNA,4594,118168
28S-rRNA,4595,141304
28S-rRNA,4596,157368
28S-rRNA,4597,163231
28S-rRNA,4598,205055
28S-rRNA,4599,239541
28S-rRNA,4600,267813
28S-rRNA,4601,279231
28S-rRNA,4602,280794
28S-rRNA,4603,285224
28S-rRNA,4604,287192
28S-rRNA,4605,289050
28S-rRNA,4606,291475
28S-rRNA,4607,291660
28S-rRNA,4608,291468
28S-rRNA,4609,287155
28S-rRNA,4610,277538
28S-rRNA,4611,257841
28S-rRNA,4612,250687
28S-rRNA,4613,239956
28S-rRNA,4614,222878
28S-rRNA,4615,199190
28S-rRNA,4616,164535
28S-rRNA,4617,144888
28S-rRNA,4618,124921
28S-rRNA,4619,108877
28S-rRNA,4620,106316
28S-rRNA,4621,107158
28S-rRNA,4622,102224
28S-rRNA,4623,98390
28S-rRNA,4624,102120
28S-rRNA,4625,108809
28S-rRNA,4626,112052
28S-rRNA,4627,116741
28S-rRNA,4628,117466
28S-rRNA,4629,123529
28S-rRNA,4630,123325
28S-rRNA,4631,124059
28S-rRNA,4632,125631
28S-rRNA,4633,124622
28S-rRNA,4634,127899
28S-rRNA,4635,129091
28S-rRNA,4636,127929
28S-rRNA,4637,124361
28S-rRNA,4638,119631
28S-rRNA,4639,108702
28S-rRNA,4640,99578
28S-rRNA,4641,91804
28S-rRNA,4642,88087
28S-rRNA,4643,85579
28S-rRNA,4644,79049
28S-rRNA,4645,71999
28S-rRNA,4646,67552
28S-rRNA,4647,70917
28S-rRNA,4648,71865
28S-rRNA,4649,71585
28S-rRNA,4650,67787
28S-rRNA,4651,65202
28S-rRNA,4652,70936
28S-rRNA,4653,71889
28S-rRNA,4654,66931
28S-rRNA,4655,64216
28S-rRNA,4656,63646
28S-rRNA,4657,65121
28S-rRNA,4658,65132
28S-rRNA,4659,61885
28S-rRNA,4660,61695
28S-rRNA,4661,58525
28S-rRNA,4662,52238
28S-rRNA,4663,49433
28S-rRNA,4664,47032
28S-rRNA,4665,44247
28S-rRNA,4666,42870
28S-rRNA,4667,40217
28S-rRNA,4668,38402
28S-rRNA,4669,34035
28S-rRNA,4670,30447
28S-rRNA,4671,27485
28S-rRNA,4672,28899
28S-rRNA,4673,29497
28S-rRNA,4674,28330
28S-rRNA,4675,28370
28S-rRNA,4676,28048
28S-rRNA,4677,30813
28S-rRNA,4678,32708
28S-rRNA,4679,33771
28S-rRNA,4680,35026
28S-rRNA,4681,36299
28S-rRNA,4682,38283
28S-rRNA,4683,40729
28S-rRNA,4684,46782
28S-rRNA,4685,49030
28S-rRNA,4686,51567
28S-rRNA,4687,52969
28S-rRNA,4688,54963
28S-rRNA,4689,57565
28S-rRNA,4690,59717
28S-rRNA,4691,60979
28S-rRNA,4692,61391
28S-rRNA,4693,61774
28S-rRNA,4694,62494
28S-rRNA,4695,62811
28S-rRNA,4696,63359
28S-rRNA,4697,64902
28S-rRNA,4698,65192
28S-rRNA,4699,65428
28S-rRNA,4700,66917
28S-rRNA,4701,74556
28S-rRNA,4702,79199
28S-rRNA,4703,80038
28S-rRNA,4704,80047
28S-rRNA,4705,82700
28S-rRNA,4706,89125
28S-rRNA,4707,91664
28S-rRNA,4708,95672
28S-rRNA,4709,97911
28S-rRNA,4710,99403
28S-rRNA,4711,100833
28S-rRNA,4712,104160
28S-rRNA,4713,106760
28S-rRNA,4714,108161
28S-rRNA,4715,109016
28S-rRNA,4716,109940
28S-rRNA,4717,112088
28S-rRNA,4718,111982
28S-rRNA,4719,112464
28S-rRNA,4720,112974
28S-rRNA,4721,111741
28S-rRNA,4722,124423
28S-rRNA,4723,146656
28S-rRNA,4724,152296
28S-rRNA,4725,171186
28S-rRNA,4726,178471
28S-rRNA,4727,194524
28S-rRNA,4728,221430
28S-rRNA,4729,227618
28S-rRNA,4730,242119
28S-rRNA,4731,249144
28S-rRNA,4732,251805
28S-rRNA,4733,252612
28S-rRNA,4734,255872
28S-rRNA,4735,256404
28S-rRNA,4736,256505
28S-rRNA,4737,262528
28S-rRNA,4738,262833
28S-rRNA,4739,265621
28S-rRNA,4740,264278
28S-rRNA,4741,261136
28S-rRNA,4742,263406
28S-rRNA,4743,263514
28S-rRNA,4744,266425
28S-rRNA,4745,268808
28S-rRNA,4746,286034
28S-rRNA,4747,284778
28S-rRNA,4748,285495
28S-rRNA,4749,285683
28S-rRNA,4750,284578
28S-rRNA,4751,290794
28S-rRNA,4752,286645
28S-rRNA,4753,285109
28S-rRNA,4754,283583
28S-rRNA,4755,278669
28S-rRNA,4756,275748
28S-rRNA,4757,272302
28S-rRNA,4758,271218
28S-rRNA,4759,271140
28S-rRNA,4760,279248
28S-rRNA,4761,280259
28S-rRNA,4762,293830
28S-rRNA,4763,291795
28S-rRNA,4764,292543
28S-rRNA,4765,304361
28S-rRNA,4766,303115
28S-rRNA,4767,322799
28S-rRNA,4768,320530
28S-rRNA,4769,316331
28S-rRNA,4770,312346
28S-rRNA,4771,308218
28S-rRNA,4772,309380
28S-rRNA,4773,308225
28S-rRNA,4774,306556
28S-rRNA,4775,322988
28S-rRNA,4776,317710
28S-rRNA,4777,311443
28S-rRNA,4778,311801
28S-rRNA,4779,312801
28S-rRNA,4780,324315
28S-rRNA,4781,319815
28S-rRNA,4782,315637
28S-rRNA,4783,314207
28S-rRNA,4784,310226
28S-rRNA,4785,304152
28S-rRNA,4786,300433
28S-rRNA,4787,294673
28S-rRNA,4788,290899
28S-rRNA,4789,285770
28S-rRNA,4790,274598
28S-rRNA,4791,267550
28S-rRNA,4792,261493
28S-rRNA,4793,256381
28S-rRNA,4794,251005
28S-rRNA,4795,239639
28S-rRNA,4796,231504
28S-rRNA,4797,226644
28S-rRNA,4798,220024
28S-rRNA,4799,215112
28S-rRNA,4800,203196
28S-rRNA,4801,193118
28S-rRNA,4802,185679
28S-rRNA,4803,159815
28S-rRNA,4804,97403
28S-rRNA,4805,93207
28S-rRNA,4806,89464
28S-rRNA,4807,85452
28S-rRNA,4808,65636
5S-rRNA,1,46619
5S-rRNA,2,48588
5S-rRNA,3,53565
5S-rRNA,4,57899
5S-rRNA,5,62527
5S-rRNA,6,66074
5S-rRNA,7,66098
5S-rRNA,8,66106
5S-rRNA,9,66118
5S-rRNA,10,66131
5S-rRNA,11,66163
5S-rRNA,12,66260
5S-rRNA,13,66270
5S-rRNA,14,66272
5S-rRNA,15,66282
5S-rRNA,16,66264
5S-rRNA,17,66126
5S-rRNA,18,66029
5S-rRNA,19,65854
5S-rRNA,20,64902
5S-rRNA,21,47166
5S-rRNA,22,44819
5S-rRNA,23,44073
5S-rRNA,24,43148
5S-rRNA,25,42103
5S-rRNA,26,41324
5S-rRNA,27,40822
5S-rRNA,28,39878
5S-rRNA,29,38056
5S-rRNA,30,35253
5S-rRNA,31,33783
5S-rRNA,32,31953
5S-rRNA,33,30812
5S-rRNA,34,29473
5S-rRNA,35,27827
5S-rRNA,36,26929
5S-rRNA,37,26238
5S-rRNA,38,25165
5S-rRNA,39,22633
5S-rRNA,40,18659
5S-rRNA,41,17249
5S-rRNA,42,17118
5S-rRNA,43,17018
5S-rRNA,44,16988
5S-rRNA,45,17019
5S-rRNA,46,17032
5S-rRNA,47,16965
5S-rRNA,48,17093
5S-rRNA,49,17229
5S-rRNA,50,17356
5S-rRNA,51,17265
5S-rRNA,52,17138
5S-rRNA,53,17017
5S-rRNA,54,16797
5S-rRNA,55,16273
5S-rRNA,56,15877
5S-rRNA,57,15720
5S-rRNA,58,16798
5S-rRNA,59,17425
5S-rRNA,60,18815
5S-rRNA,61,21582
5S-rRNA,62,21804
5S-rRNA,63,22070
5S-rRNA,64,22163
5S-rRNA,65,22580
5S-rRNA,66,23169
5S-rRNA,67,23444
5S-rRNA,68,24354
5S-rRNA,69,25254
5S-rRNA,70,26073
5S-rRNA,71,26495
5S-rRNA,72,26547
5S-rRNA,73,25740
5S-rRNA,74,102192
5S-rRNA,75,105987
5S-rRNA,76,117049
5S-rRNA,77,130214
5S-rRNA,78,158067
5S-rRNA,79,197661
5S-rRNA,80,293660
5S-rRNA,81,298308
5S-rRNA,82,302950
5S-rRNA,83,359358
5S-rRNA,84,491076
5S-rRNA,85,513608
5S-rRNA,86,521623
5S-rRNA,87,526274
5S-rRNA,88,531805
5S-rRNA,89,536011
5S-rRNA,90,536081
5S-rRNA,91,538076
5S-rRNA,92,540017
5S-rRNA,93,545833
5S-rRNA,94,544148
5S-rRNA,95,543324
5S-rRNA,96,623860
5S-rRNA,97,686291
5S-rRNA,98,814018
5S-rRNA,99,836788
5S-rRNA,100,830666
5S-rRNA,101,825438
5S-rRNA,102,812164
5S-rRNA,103,817525
5S-rRNA,104,820984
5S-rRNA,105,820494
5S-rRNA,106,826060
5S-rRNA,107,818102
5S-rRNA,108,802034
5S-rRNA,109,798926
5S-rRNA,110,796436
5S-rRNA,111,793371
5S-rRNA,112,781729
5S-rRNA,113,774705
5S-rRNA,114,754219
5S-rRNA,115,678802
5S-rRNA,116,667897
5S-rRNA,117,651896
5S-rRNA,118,624563
5S-rRNA,119,609873
5S-rRNA,120,519472
5S-rRNA,121,206561
5S-rRNA,122,3497
5S-rRNA,123,905
5S-rRNA,124,389
5S-rRNA,125,252
5S-rRNA,126,196
5S-rRNA,127,182
5S-rRNA,128,167
5S-rRNA,129,143
5S-rRNA,130,119
5S-rRNA,131,107
5S-rRNA,132,82
5S-rRNA,133,40
5S-rRNA,134,16
5S-rRNA,135,6
5S-rRNA,136,6
5S-rRNA,137,6
8S-rRNA,1,1873234
8S-rRNA,2,3116597
8S-rRNA,3,3156332
8S-rRNA,4,3186027
8S-rRNA,5,3210461
8S-rRNA,6,3232266
8S-rRNA,7,3252302
8S-rRNA,8,3282027
8S-rRNA,9,3317737
8S-rRNA,10,3335628
8S-rRNA,11,3360101
8S-rRNA,12,3378376
8S-rRNA,13,3393179
8S-rRNA,14,3407600
8S-rRNA,15,3410508
8S-rRNA,16,3392107
8S-rRNA,17,3360884
8S-rRNA,18,3339220
8S-rRNA,19,3310516
8S-rRNA,20,3289866
8S-rRNA,21,3283684
8S-rRNA,22,3277304
8S-rRNA,23,3271512
8S-rRNA,24,3263616
8S-rRNA,25,3250967
8S-rRNA,26,3230301
8S-rRNA,27,3199862
8S-rRNA,28,3164286
8S-rRNA,29,3135953
8S-rRNA,30,3073932
